x,y,z,T,tSol,G,V,Gx,Gy,Gz,dTdt,eqFrac,numMelt
0,-7.2e-05,-5.00626e-06,455.071,0.000363895,9.87829e+06,0.11344,0.656662,0.743806,0.124693,1.12059e+06,2.88838e-05,1
0,-7.2e-05,-2.50313e-06,455.106,0.000365962,9.83474e+06,0.115997,0.663807,0.745258,0.0628503,1.1408e+06,2.99291e-05,1
0,-7.2e-05,0,455.117,0.000366645,9.82014e+06,0.116849,0.666205,0.745768,0,1.14748e+06,3.02835e-05,1
0,-7e-05,-2.25282e-05,461.196,0.000311356,1.09294e+07,0.0504477,0.500398,0.708323,0.497876,551361,9.48406e-06,1
0,-7e-05,-2.0025e-05,454.88,0.000330315,1.05381e+07,0.0720114,0.549752,0.707882,0.443481,758863,1.51026e-05,1
0,-7e-05,-1.75219e-05,455.051,0.000344898,1.02339e+07,0.0878579,0.588173,0.707944,0.390983,899131,2.01182e-05,1
0,-7e-05,-1.50188e-05,455.2,0.000355176,1.00378e+07,0.0993118,0.617077,0.709499,0.340335,996875,2.40999e-05,1
0,-7e-05,-1.25156e-05,455.326,0.000362752,9.90213e+06,0.108103,0.639999,0.711935,0.28905,1.07045e+06,2.73266e-05,1
0,-7e-05,-1.00125e-05,455.429,0.000368715,9.79198e+06,0.115116,0.658832,0.714478,0.235503,1.12721e+06,3.00924e-05,1
0,-7e-05,-7.50939e-06,455.509,0.000373207,9.70644e+06,0.120504,0.673665,0.716905,0.17951,1.16967e+06,3.23412e-05,1
0,-7e-05,-5.00626e-06,455.566,0.000376339,9.64512e+06,0.124339,0.684429,0.718933,0.12121,1.19927e+06,3.40109e-05,1
0,-7e-05,-2.50313e-06,455.601,0.000378187,9.60814e+06,0.126641,0.690979,0.720288,0.0611023,1.21679e+06,3.50421e-05,1
0,-7e-05,0,455.612,0.000378798,9.59577e+06,0.127409,0.69318,0.720764,0,1.22259e+06,3.53912e-05,1
0,-6.8e-05,-2.50313e-05,461.484,0.000313015,1.08437e+07,0.0499944,0.499553,0.684046,0.531534,542126,9.62323e-06,1
0,-6.8e-05,-2.25282e-05,455.166,0.000333703,1.04201e+07,0.0731806,0.552478,0.683069,0.477687,762546,1.58753e-05,1
0,-6.8e-05,-2.0025e-05,455.36,0.000349594,1.00939e+07,0.0900695,0.593381,0.682541,0.426658,909156,2.14947e-05,1
0,-6.8e-05,-1.75219e-05,455.532,0.000359941,9.92069e+06,0.101744,0.62263,0.684197,0.379745,1.00937e+06,2.55752e-05,1
0,-6.8e-05,-1.50188e-05,455.681,0.000368378,9.7783e+06,0.111305,0.647388,0.686202,0.331686,1.08837e+06,2.92184e-05,1
0,-6.8e-05,-1.25156e-05,455.807,0.000375191,9.66144e+06,0.119135,0.668266,0.688477,0.281815,1.15101e+06,3.24224e-05,1
0,-6.8e-05,-1.00125e-05,455.911,0.000380545,9.56779e+06,0.125435,0.685507,0.690881,0.229701,1.20013e+06,3.51492e-05,1
0,-6.8e-05,-7.50939e-06,455.991,0.000384574,9.49569e+06,0.13031,0.69915,0.69319,0.17515,1.23738e+06,3.73533e-05,1
0,-6.8e-05,-5.00626e-06,456.049,0.000387379,9.4443e+06,0.133799,0.709088,0.695125,0.1183,1.26364e+06,3.89828e-05,1
0,-6.8e-05,-2.50313e-06,456.083,0.000389033,9.4134e+06,0.135901,0.715153,0.696419,0.0596464,1.27929e+06,3.99865e-05,1
0,-6.8e-05,0,456.095,0.00038958,9.40308e+06,0.136604,0.717194,0.696874,0,1.2845e+06,4.03259e-05,1
0,-6.6e-05,-2.75344e-05,455.175,0.00031238,1.08034e+07,0.0470824,0.493556,0.660823,0.565434,508652,9.1645e-06,1
0,-6.6e-05,-2.50313e-05,455.415,0.00033515,1.03392e+07,0.0724563,0.551069,0.659477,0.511285,749143,1.60897e-05,1
0,-6.6e-05,-2.25282e-05,455.633,0.000352046,1.00032e+07,0.0903297,0.594126,0.658772,0.461557,903591,2.21484e-05,1
0,-6.6e-05,-2.0025e-05,455.828,0.000363227,9.82357e+06,0.10277,0.625078,0.66006,0.416652,1.00956e+06,2.66067e-05,1
0,-6.6e-05,-1.75219e-05,456,0.000372506,9.67427e+06,0.113071,0.651545,0.661642,0.371104,1.09388e+06,3.06501e-05,1
0,-6.6e-05,-1.50188e-05,456.15,0.000380117,9.55197e+06,0.121633,0.674171,0.663562,0.324313,1.16183e+06,3.42534e-05,1
0,-6.6e-05,-1.25156e-05,456.277,0.000386251,9.45323e+06,0.128708,0.693357,0.665766,0.275702,1.21671e+06,3.73937e-05,1
0,-6.6e-05,-1.00125e-05,456.381,0.000391065,9.37509e+06,0.134447,0.709286,0.668104,0.224835,1.26046e+06,4.00458e-05,1
0,-6.6e-05,-7.50939e-06,456.462,0.000394681,9.31547e+06,0.138918,0.721951,0.67035,0.171518,1.29409e+06,4.21769e-05,1
0,-6.6e-05,-5.00626e-06,456.52,0.000397196,9.27321e+06,0.142134,0.731214,0.672232,0.115887,1.31804e+06,4.3746e-05,1
0,-6.6e-05,-2.50313e-06,456.554,0.000398677,9.24788e+06,0.144079,0.736882,0.67349,0.0584429,1.33243e+06,4.47101e-05,1
0,-6.6e-05,0,456.566,0.000399166,9.23942e+06,0.144731,0.738792,0.673933,0,1.33723e+06,4.50357e-05,1
0,-6.4e-05,-3.00375e-05,455.364,0.000309284,1.08136e+07,0.0414712,0.481915,0.638367,0.600204,448454,8.04951e-06,1
0,-6.4e-05,-2.75344e-05,455.628,0.00033462,1.02993e+07,0.0698266,0.545387,0.636822,0.544987,719163,1.56869e-05,1
0,-6.4e-05,-2.50313e-05,455.869,0.000353024,9.93722e+06,0.0892127,0.591753,0.635874,0.495471,886526,2.23134e-05,1
0,-6.4e-05,-2.25282e-05,456.088,0.000365167,9.74588e+06,0.102556,0.624723,0.63685,0.451822,999497,2.71914e-05,1
0,-6.4e-05,-2.0025e-05,456.284,0.000375304,9.58792e+06,0.113623,0.652939,0.638066,0.408095,1.08941e+06,3.16393e-05,1
0,-6.4e-05,-1.75219e-05,456.457,0.000383702,9.45955e+06,0.122886,0.677195,0.639622,0.363718,1.16244e+06,3.56305e-05,1
0,-6.4e-05,-1.50188e-05,456.607,0.000390578,9.35649e+06,0.130656,0.698047,0.64153,0.318072,1.22248e+06,3.91491e-05,1
0,-6.4e-05,-1.25156e-05,456.734,0.000396109,9.27474e+06,0.137133,0.71583,0.64372,0.270575,1.27188e+06,4.21861e-05,1
0,-6.4e-05,-1.00125e-05,456.839,0.000400476,9.20955e+06,0.142439,0.730717,0.646004,0.220751,1.3118e+06,4.47554e-05,1
0,-6.4e-05,-7.50939e-06,456.92,0.000404029,9.14945e+06,0.14669,0.742896,0.647919,0.168246,1.34213e+06,4.70052e-05,1
0,-6.4e-05,-5.00626e-06,456.978,0.000406539,9.10557e+06,0.149762,0.751834,0.649497,0.113574,1.36366e+06,4.86864e-05,1
0,-6.4e-05,-2.50313e-06,457.013,0.000408034,9.07878e+06,0.151624,0.757312,0.65054,0.0572394,1.37656e+06,4.97295e-05,1
0,-6.4e-05,0,457.024,0.00040853,9.06976e+06,0.152248,0.759159,0.650906,0,1.38085e+06,5.00834e-05,1
0,-6.2e-05,-3.25407e-05,455.517,0.000303397,1.08804e+07,0.0325934,0.463702,0.61643,0.636392,354628,6.21065e-06,1
0,-6.2e-05,-3.00375e-05,455.804,0.000331951,1.03055e+07,0.0650949,0.534973,0.614889,0.579409,670837,1.45973e-05,1
0,-6.2e-05,-2.75344e-05,456.069,0.000352635,9.89409e+06,0.0867969,0.586394,0.61358,0.528831,858776,2.19944e-05,1
0,-6.2e-05,-2.50313e-05,456.311,0.00036583,9.68808e+06,0.101182,0.621675,0.614348,0.485899,980257,2.73101e-05,1
0,-6.2e-05,-2.25282e-05,456.53,0.000376878,9.5188e+06,0.113087,0.651805,0.61528,0.443373,1.07645e+06,3.21809e-05,1
0,-6.2e-05,-2.0025e-05,456.727,0.000386087,9.38234e+06,0.123068,0.677724,0.616511,0.400755,1.15466e+06,3.65715e-05,1
0,-6.2e-05,-1.75219e-05,456.901,0.000393701,9.27398e+06,0.131501,0.70013,0.618101,0.357449,1.21954e+06,4.04635e-05,1
0,-6.2e-05,-1.50188e-05,457.052,0.00039992,9.18895e+06,0.13864,0.719505,0.620042,0.312828,1.27395e+06,4.3855e-05,1
0,-6.2e-05,-1.25156e-05,457.18,0.000405298,9.10785e+06,0.144777,0.736569,0.62192,0.265861,1.3186e+06,4.70307e-05,1
0,-6.2e-05,-1.00125e-05,457.284,0.000409618,9.04072e+06,0.149837,0.750928,0.623836,0.216646,1.35464e+06,4.97668e-05,1
0,-6.2e-05,-7.50939e-06,457.366,0.000412926,8.98769e+06,0.153824,0.762445,0.625632,0.165113,1.38252e+06,5.20006e-05,1
0,-6.2e-05,-5.00626e-06,457.424,0.000415261,8.94911e+06,0.156712,0.770912,0.627113,0.111458,1.40244e+06,5.36651e-05,1
0,-6.2e-05,-2.50313e-06,457.459,0.000416651,8.9256e+06,0.158467,0.776108,0.628094,0.0561728,1.41441e+06,5.46958e-05,1
0,-6.2e-05,0,457.471,0.000417112,8.91769e+06,0.159056,0.777861,0.628437,0,1.41841e+06,5.50452e-05,1
0,-6e-05,-3.25407e-05,455.944,0.000326842,1.03651e+07,0.0578449,0.519015,0.593511,0.615117,599570,1.27491e-05,1
0,-6e-05,-3.00375e-05,456.232,0.000350859,9.8753e+06,0.0830353,0.577912,0.591719,0.562038,819999,2.11615e-05,1
0,-6e-05,-2.75344e-05,456.497,0.000365231,9.65139e+06,0.0986555,0.615894,0.592373,0.519394,952162,2.69331e-05,1
0,-6e-05,-2.50313e-05,456.74,0.00037728,9.46758e+06,0.111516,0.648209,0.593105,0.477548,1.05578e+06,3.22517e-05,1
0,-6e-05,-2.25282e-05,456.96,0.000387355,9.32016e+06,0.122276,0.675945,0.594072,0.436092,1.13963e+06,3.70682e-05,1
0,-6e-05,-2.0025e-05,457.158,0.000395736,9.20425e+06,0.131385,0.699934,0.595367,0.3945,1.2093e+06,4.13534e-05,1
0,-6e-05,-1.75219e-05,457.332,0.000402796,9.10898e+06,0.139212,0.72098,0.596916,0.351963,1.26808e+06,4.52061e-05,1
0,-6e-05,-1.50188e-05,457.484,0.000408881,9.02298e+06,0.145999,0.739641,0.598548,0.307688,1.31735e+06,4.87785e-05,1
0,-6e-05,-1.25156e-05,457.612,0.000413908,8.95095e+06,0.151758,0.755797,0.600326,0.261494,1.35838e+06,5.19366e-05,1
0,-6e-05,-1.00125e-05,457.717,0.000417938,8.89192e+06,0.156523,0.76942,0.602148,0.213096,1.39179e+06,5.46411e-05,1
0,-6e-05,-7.50939e-06,457.799,0.000421021,8.84554e+06,0.16029,0.780371,0.603856,0.162415,1.41785e+06,5.68407e-05,1
0,-6e-05,-5.00626e-06,457.857,0.000423195,8.81192e+06,0.163026,0.788437,0.605265,0.109642,1.43657e+06,5.84753e-05,1
0,-6e-05,-2.50313e-06,457.892,0.000424488,8.79146e+06,0.16469,0.793392,0.606198,0.0552591,1.44787e+06,5.94856e-05,1
0,-6e-05,0,457.904,0.000424917,8.78458e+06,0.165249,0.795065,0.606525,0,1.45165e+06,5.98278e-05,1
0,-5.8e-05,-3.50438e-05,456.046,0.000318818,1.04869e+07,0.0473401,0.496237,0.572526,0.652658,496449,1.00746e-05,1
0,-5.8e-05,-3.25407e-05,456.358,0.000346702,9.91344e+06,0.0771164,0.564308,0.570542,0.596689,764489,1.94272e-05,1
0,-5.8e-05,-3.00375e-05,456.646,0.00036334,9.63748e+06,0.0949241,0.607228,0.570783,0.552703,914829,2.60268e-05,1
0,-5.8e-05,-2.75344e-05,456.913,0.000376512,9.43567e+06,0.108906,0.642089,0.571389,0.511113,1.0276e+06,3.18175e-05,1
0,-5.8e-05,-2.50313e-05,457.157,0.000387542,9.27395e+06,0.120547,0.671893,0.57216,0.470312,1.11794e+06,3.7093e-05,1
0,-5.8e-05,-2.25282e-05,457.378,0.000396747,9.14748e+06,0.130383,0.697607,0.573208,0.429857,1.19268e+06,4.18069e-05,1
0,-5.8e-05,-2.0025e-05,457.576,0.000404589,9.04316e+06,0.138871,0.720239,0.574457,0.388916,1.25584e+06,4.60874e-05,1
0,-5.8e-05,-1.75219e-05,457.751,0.000411357,8.95222e+06,0.146268,0.740363,0.575837,0.346805,1.30942e+06,5.00365e-05,1
0,-5.8e-05,-1.50188e-05,457.903,0.000417054,8.87597e+06,0.152653,0.758066,0.577408,0.303208,1.35494e+06,5.35778e-05,1
0,-5.8e-05,-1.25156e-05,458.032,0.000421753,8.81275e+06,0.158092,0.773434,0.579123,0.257715,1.39323e+06,5.66898e-05,1
0,-5.8e-05,-1.00125e-05,458.137,0.000425516,8.76136e+06,0.16261,0.786426,0.580877,0.210041,1.42469e+06,5.93418e-05,1
0,-5.8e-05,-7.50939e-06,458.219,0.000428391,8.7212e+06,0.166192,0.796892,0.58252,0.160103,1.4494e+06,6.14906e-05,1
0,-5.8e-05,-5.00626e-06,458.278,0.000430417,8.69219e+06,0.168801,0.804616,0.583875,0.10809,1.46725e+06,6.30833e-05,1
0,-5.8e-05,-2.50313e-06,458.313,0.000431622,8.67457e+06,0.170391,0.809367,0.584771,0.0544803,1.47807e+06,6.40663e-05,1
0,-5.8e-05,0,458.325,0.000432021,8.66865e+06,0.170926,0.810972,0.585085,0,1.4817e+06,6.4399e-05,1
0,-5.6e-05,-3.75469e-05,456.112,0.000307169,1.06815e+07,0.0323741,0.464719,0.551726,0.692556,345804,6.51985e-06,1
0,-5.6e-05,-3.50438e-05,456.446,0.000339668,1.002e+07,0.068417,0.544329,0.549949,0.633452,685537,1.66917e-05,1
0,-5.6e-05,-3.25407e-05,456.759,0.000360078,9.64838e+06,0.0898742,0.595426,0.549473,0.586129,867140,2.45588e-05,1
0,-5.6e-05,-3.00375e-05,457.049,0.000374534,9.42498e+06,0.105201,0.633284,0.550016,0.544458,991522,3.08399e-05,1
0,-5.6e-05,-2.75344e-05,457.316,0.000386637,9.24537e+06,0.117868,0.665489,0.550649,0.503895,1.08974e+06,3.66063e-05,1
0,-5.6e-05,-2.50313e-05,457.561,0.000396755,9.1049e+06,0.128522,0.693162,0.551503,0.464081,1.17018e+06,4.17909e-05,1
0,-5.6e-05,-2.25282e-05,457.783,0.000405364,8.99128e+06,0.137686,0.717415,0.552539,0.424283,1.23797e+06,4.64895e-05,1
0,-5.6e-05,-2.0025e-05,457.981,0.000412817,8.89425e+06,0.145689,0.738991,0.5537,0.383808,1.29579e+06,5.08192e-05,1
0,-5.6e-05,-1.75219e-05,458.157,0.000419169,8.81335e+06,0.152662,0.758121,0.55505,0.342305,1.34546e+06,5.47312e-05,1
0,-5.6e-05,-1.50188e-05,458.31,0.000424509,8.74639e+06,0.158707,0.774995,0.556585,0.299324,1.38811e+06,5.8215e-05,1
0,-5.6e-05,-1.25156e-05,458.439,0.000428907,8.69149e+06,0.163877,0.789684,0.558256,0.254459,1.42434e+06,6.1258e-05,1
0,-5.6e-05,-1.00125e-05,458.545,0.000432424,8.64727e+06,0.168187,0.802133,0.559962,0.207423,1.45436e+06,6.38385e-05,1
0,-5.6e-05,-7.50939e-06,458.627,0.000435108,8.61292e+06,0.171615,0.812187,0.561557,0.158132,1.47811e+06,6.5922e-05,1
0,-5.6e-05,-5.00626e-06,458.686,0.000436997,8.58819e+06,0.174118,0.81962,0.56287,0.106772,1.49536e+06,6.74626e-05,1
0,-5.6e-05,-2.50313e-06,458.721,0.000438119,8.5732e+06,0.175646,0.824199,0.563737,0.0538202,1.50584e+06,6.8412e-05,1
0,-5.6e-05,0,458.733,0.000438492,8.56817e+06,0.17616,0.825747,0.564041,0,1.50937e+06,6.87332e-05,1
0,-5.4e-05,-3.75469e-05,456.498,0.000329427,1.01967e+07,0.0562267,0.516878,0.529689,0.672508,573330,1.30165e-05,1
0,-5.4e-05,-3.50438e-05,456.834,0.00035532,9.68637e+06,0.0833225,0.580129,0.528362,0.619906,807093,2.25016e-05,1
0,-5.4e-05,-3.25407e-05,457.147,0.000371263,9.4378e+06,0.100295,0.62154,0.5289,0.577886,946565,2.9282e-05,1
0,-5.4e-05,-3.00375e-05,457.438,0.000384594,9.23655e+06,0.114184,0.656566,0.529446,0.537223,1.05467e+06,3.55639e-05,1
0,-5.4e-05,-2.75344e-05,457.706,0.000395741,9.07841e+06,0.125783,0.686509,0.530152,0.497639,1.14191e+06,4.12595e-05,1
0,-5.4e-05,-2.50313e-05,457.952,0.00040516,8.95364e+06,0.135682,0.712536,0.531042,0.458571,1.21484e+06,4.63929e-05,1
0,-5.4e-05,-2.25282e-05,458.174,0.00041332,8.84885e+06,0.144318,0.735641,0.532032,0.419254,1.27704e+06,5.11195e-05,1
0,-5.4e-05,-2.0025e-05,458.374,0.000420334,8.76205e+06,0.151875,0.756187,0.533183,0.379338,1.33074e+06,5.54111e-05,1
0,-5.4e-05,-1.75219e-05,458.55,0.000426304,8.69075e+06,0.158489,0.774453,0.53452,0.338394,1.37739e+06,5.9259e-05,1
0,-5.4e-05,-1.50188e-05,458.703,0.000431314,8.63258e+06,0.164246,0.790611,0.536035,0.295974,1.41787e+06,6.26614e-05,1
0,-5.4e-05,-1.25156e-05,458.833,0.000435435,8.58551e+06,0.16919,0.804714,0.537678,0.251669,1.45258e+06,6.56151e-05,1
0,-5.4e-05,-1.00125e-05,458.939,0.000438725,8.54798e+06,0.173326,0.8167,0.539349,0.205193,1.48158e+06,6.81078e-05,1
0,-5.4e-05,-7.50939e-06,459.021,0.000441232,8.51905e+06,0.176624,0.826402,0.540906,0.156461,1.50467e+06,7.01135e-05,1
0,-5.4e-05,-5.00626e-06,459.08,0.000442995,8.49831e+06,0.179038,0.833589,0.542186,0.10566,1.52152e+06,7.15932e-05,1
0,-5.4e-05,-2.50313e-06,459.116,0.000444041,8.48576e+06,0.180514,0.838022,0.54303,0.0532645,1.5318e+06,7.25042e-05,1
0,-5.4e-05,0,459.128,0.000444388,8.48156e+06,0.181011,0.839522,0.543325,0,1.53526e+06,7.28121e-05,1
0,-5.2e-05,-4.00501e-05,456.513,0.000315059,1.04574e+07,0.0389495,0.479454,0.509554,0.714478,407311,8.35922e-06,1
0,-5.2e-05,-3.75469e-05,456.872,0.000348386,9.77016e+06,0.0746066,0.559885,0.507552,0.65492,728919,1.96339e-05,1
0,-5.2e-05,-3.50438e-05,457.208,0.000366572,9.47672e+06,0.094019,0.606512,0.507977,0.61164,890991,2.71129e-05,1
0,-5.2e-05,-3.25407e-05,457.523,0.000381326,9.24997e+06,0.109392,0.644875,0.508479,0.570601,1.01188e+06,3.39233e-05,1
0,-5.2e-05,-3.00375e-05,457.814,0.000393651,9.07033e+06,0.12211,0.677478,0.509076,0.53091,1.10758e+06,4.01619e-05,1
0,-5.2e-05,-2.75344e-05,458.084,0.000403982,8.93103e+06,0.132851,0.705549,0.509857,0.492185,1.1865e+06,4.57711e-05,1
0,-5.2e-05,-2.50313e-05,458.33,0.000412893,8.81653e+06,0.142174,0.730327,0.510729,0.453627,1.25348e+06,5.09161e-05,1
0,-5.2e-05,-2.25282e-05,458.553,0.000420595,8.72207e+06,0.15034,0.752364,0.511722,0.414837,1.31128e+06,5.56089e-05,1
0,-5.2e-05,-2.0025e-05,458.753,0.000427206,8.64505e+06,0.157519,0.772011,0.512876,0.375442,1.36176e+06,5.98352e-05,1
0,-5.2e-05,-1.75219e-05,458.93,0.000432824,8.58283e+06,0.163827,0.789527,0.514212,0.335011,1.4061e+06,6.35946e-05,1
0,-5.2e-05,-1.50188e-05,459.083,0.00043753,8.53294e+06,0.169341,0.805065,0.515718,0.293097,1.44498e+06,6.68945e-05,1
0,-5.2e-05,-1.25156e-05,459.213,0.000441394,8.49321e+06,0.174093,0.818665,0.517341,0.24929,1.47861e+06,6.97415e-05,1
0,-5.2e-05,-1.00125e-05,459.32,0.000444474,8.46195e+06,0.178082,0.830254,0.518985,0.203304,1.50692e+06,7.21327e-05,1
0,-5.2e-05,-7.50939e-06,459.403,0.000446818,8.43807e+06,0.181272,0.839658,0.520512,0.155055,1.52959e+06,7.40502e-05,1
0,-5.2e-05,-5.00626e-06,452.999,0.000448464,8.42104e+06,0.183613,0.846637,0.521764,0.104728,1.54621e+06,7.54621e-05,1
0,-5.2e-05,-2.50313e-06,453.032,0.00044944,8.41076e+06,0.185046,0.850948,0.52259,0.0528004,1.55638e+06,7.63303e-05,1
0,-5.2e-05,0,453.042,0.000449764,8.40731e+06,0.185529,0.852407,0.522878,0,1.5598e+06,7.66237e-05,1
0,-5e-05,-4.00501e-05,456.872,0.000335634,1.00064e+07,0.0603647,0.527096,0.487865,0.695815,604031,1.47874e-05,1
0,-5e-05,-3.75469e-05,457.232,0.000360289,9.54458e+06,0.0861276,0.587735,0.487193,0.645919,822052,2.43112e-05,1
0,-5e-05,-3.50438e-05,457.57,0.000376705,9.28848e+06,0.103338,0.630079,0.487698,0.604277,959849,3.16488e-05,1
0,-5e-05,-3.25407e-05,457.885,0.000390394,9.08334e+06,0.117407,0.665824,0.488222,0.564197,1.06644e+06,3.84493e-05,1
0,-5e-05,-3.00375e-05,458.178,0.000401812,8.92449e+06,0.129158,0.696341,0.488902,0.525437,1.15267e+06,4.45965e-05,1
0,-5e-05,-2.75344e-05,458.448,0.000411537,8.79821e+06,0.139245,0.722988,0.489701,0.48732,1.2251e+06,5.01793e-05,1
0,-5e-05,-2.50313e-05,458.695,0.000419972,8.69407e+06,0.14807,0.746653,0.49058,0.449267,1.28733e+06,5.52999e-05,1
0,-5e-05,-2.25282e-05,458.919,0.000427252,8.6095e+06,0.155835,0.767754,0.491585,0.410972,1.34166e+06,5.99321e-05,1
0,-5e-05,-2.0025e-05,459.119,0.000433491,8.54176e+06,0.162691,0.786618,0.492752,0.37206,1.38966e+06,6.40688e-05,1
0,-5e-05,-1.75219e-05,459.297,0.000438783,8.48812e+06,0.168739,0.803482,0.494093,0.332099,1.43228e+06,6.77184e-05,1
0,-5e-05,-1.50188e-05,459.451,0.000443209,8.44601e+06,0.174046,0.818483,0.495594,0.29064,1.47e+06,7.08979e-05,1
0,-5e-05,-1.25156e-05,453.108,0.000446837,8.41316e+06,0.178636,0.831651,0.497203,0.247275,1.5029e+06,7.36236e-05,1
0,-5e-05,-1.00125e-05,453.205,0.000449723,8.38775e+06,0.182501,0.842902,0.498824,0.201717,1.53077e+06,7.59019e-05,1
0,-5e-05,-7.50939e-06,453.28,0.000452325,8.35252e+06,0.185659,0.852306,0.499992,0.153565,1.55072e+06,7.81961e-05,1
0,-5e-05,-5.00626e-06,453.334,0.000454214,8.32515e+06,0.187971,0.859282,0.500912,0.103546,1.56489e+06,7.99536e-05,1
0,-5e-05,-2.50313e-06,453.366,0.000455344,8.30842e+06,0.189383,0.863574,0.501518,0.052147,1.57348e+06,8.10419e-05,1
0,-5e-05,0,453.377,0.00045572,8.30278e+06,0.189858,0.865024,0.50173,0,1.57635e+06,8.14108e-05,1
0,-4.8e-05,-4.25532e-05,456.835,0.000317992,1.0342e+07,0.0400073,0.482416,0.468229,0.740295,413757,8.87683e-06,1
0,-4.8e-05,-4.00501e-05,457.218,0.000352184,9.64435e+06,0.0762665,0.564602,0.466494,0.680888,735541,2.08665e-05,1
0,-4.8e-05,-3.75469e-05,457.579,0.000370559,9.35524e+06,0.0957964,0.611732,0.467064,0.638463,896198,2.87157e-05,1
0,-4.8e-05,-3.50438e-05,457.918,0.000385843,9.12046e+06,0.111529,0.65122,0.467548,0.597755,1.01719e+06,3.60802e-05,1
0,-4.8e-05,-3.25407e-05,458.234,0.000398579,8.93609e+06,0.124523,0.684711,0.468126,0.558595,1.11274e+06,4.28289e-05,1
